-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
ENSOCUG00000017867	0.074711997778719	-0.421903008804867	0.0833444838728941	-0.239487639184608	0.105979361166476	-0.0636163633676539	0.398957959838263	0.140846939660955	0.314920732347723	0.643161721115085	-0.15597754787251	1.90040995905647	-0.412252970254342	2.52150853942601	0.999825296527569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017871	0.246323575470717	-0.658262919823249	-0.0206784869640586	0.0227547374079222	-0.039495280707353	0.0196919819865418	-0.0478513124211624	-0.0284647442921226	-0.150458359294847	-0.0230140614219589	0.256978205060108	-0.809005287594189	0.0794949943815801	-1.37879161697676	-0.577565734522079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017938	-0.203929941262484	0.0348709190456571	-0.0850652255816273	0.0239297755459837	-0.0921033092731252	0.322544496697483	0.682678012187226	-0.452405761619096	0.19671752063282	0.202240027900489	-0.112803049953847	0.532190720328678	0.442334343011856	0.743819585598003	1.8006704366158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000019599	0.197524529224362	-0.398816540628892	0.0814866855893008	-0.313791038643075	0.227125716695489	-0.0590703372037148	0.296224264648942	0.0977897157656615	0.600304131041095	0.384674095257906	0.25686168010432	0.126474004062879	0.410190857649233	0.80224868748543	1.21943831809065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000020893	-1.55273425111936	0.334729923979	-0.182777868821189	-0.302801432842623	-0.0954059996118637	-0.359678103208157	-0.0364373475847789	-1.63636272690743	-0.154914664544393	-0.171504835742463	-0.232161658087552	-0.499766562627978	0.116685625567634	-0.193781271531623	-0.168021226545361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000020983	-2.46172972538799	0.190991979541575	-0.135046097244805	-0.139070191175476	-0.119560310017133	-0.314867552028521	0.217232114582882	-2.05437214755351	0.00664041401433076	-0.605281568852098	-0.232161658087552	-0.40380600439579	0.0374561585124985	-0.57752656259064	0.0826312785700742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000021100	-0.0339549049325072	-0.474490792229153	-0.0954646193503796	0.0957587509842508	0.0280771713971415	-0.0138045180019732	-0.0713869764635993	0.151447848492672	-0.197700966043564	-0.130398919355033	0.116414024622383	-0.522557466956702	0.283833711192154	-0.498218593813352	-0.907158632598051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000021115	-0.0460786638794763	-0.183470820518035	0.280813798310036	0.198254038753981	0.0155622913791258	-0.0785254928967456	-0.243430235555359	0.108427895973494	-0.0692177326756598	0.0889737345311077	-0.460504986805905	-0.340471397253509	-0.501484750285863	-2.90186136066246	-1.54978358930906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000021137	-0.842927445275471	0.767227073162372	-1.01401444387021	-0.0192098119612627	-0.403027769542647	0.238358495045152	0.150509462682851	-0.415020025934246	-0.414879802379664	-0.248407779693633	0.438980765940091	0.896839551604712	-0.97886949244518	1.64020147298347	3.33658266012991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000021270	-0.0363725840093347	-0.0835138128514603	-0.543350443755103	-0.0996539497683191	0.218272717778757	0.0782838046991983	0.18021496254422	0.182459646142189	-0.343688014422549	-0.317091600734953	0.269882642840227	0.851082353194925	0.0983947737989959	1.14619853419021	1.70117057535805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000021330	0.169931696525973	1.16056120013843	-0.38992446576034	0.25257299115012	-0.12484837460014	0.324886277233964	-0.136235199355178	0.0842776530806075	-0.0741328435193047	0.323972654725232	0.415465101053611	1.13792729171944	0.670573828708949	0.268060318332422	0.962525811513744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000022182	0.0120575643037064	0.816695282642411	-0.0899097074015591	-0.00980466867726282	-0.24753249780908	0.134422565811724	0.217023940237692	-0.153443607005293	-0.0978252928631695	-0.228650634033549	0.252635413987226	0.541125112811113	0.173857863131006	0.453547009853379	1.22267643271947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000022202	-0.668277146733243	-0.377814360760257	0.277249107652752	-0.0824811629164124	0.00720705288002765	0.258592547371231	-0.157276832328251	-0.0273937561058268	-0.667683246047587	-0.323598109762935	0.183237461975992	-1.3748024694582	-0.246017419878942	-0.515432087520165	-0.897135581025178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000022206	0.296066402970855	0.416134193868198	-0.0486394263429171	0.452499422516555	-0.0894374789924903	0.137876549819006	0.0959571237898542	0.0279505452776938	-0.149060264164262	-0.148619507588548	-0.221417394881936	0.731302755049031	0.542943789677869	0.777267127113435	0.417395422637534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000022337	-0.0569842839282799	-0.247330177782668	0.0173181461215011	-0.0196504145384031	-0.140545643752352	0.176140001832695	0.0174528773571403	0.225469367138079	-0.244476271129944	-0.142616719725283	0.0189994409591874	-0.548501977813887	0.0511618383926926	-1.13815669308781	-0.7777157441811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000023006	0.193516949036621	0.269551649014928	-0.220473001049174	0.0958745679064572	-0.160206204943059	-0.0306511575061963	0.150644085759144	-0.118141312216959	0.244975205167068	-0.115992620507091	-0.0812477429978307	-0.00381426136003205	0.346488016981793	1.408778520204	0.854089180692614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000023188	-2.11930944308434	-0.0704691700478988	0.11784986002331	-0.209561144828376	-0.140728462681011	-0.0104504492551412	0.00295087055392737	0.0205487779844325	0.0407400490170775	0.191644664775052	-0.182869244557395	0.0857743132521255	0.140804334892138	0.35004778169466	0.124031428308525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000023955	-0.306290600555736	0.385420881673911	-0.74963238972937	0.376693007047755	-0.24259970762812	-0.089070720259175	0.440297307187313	0.162937462244411	0.190804750950034	-0.0584305059702064	0.182567749319551	0.827381514542962	0.341416419839796	0.999119545060626	1.36510978896687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000024137	-0.0143584343624088	-0.35435604294943	-0.090604211066216	0.153559039987856	-0.00722618681827214	-0.170640602951538	-0.174284916052915	-0.538462161412966	-0.191431042043747	-0.374455432469306	0.0222834481545231	-0.819705320171964	0.347832278521606	-1.41312661294046	-0.75486938375323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000024188	0.101062771526511	0.36396406573021	-0.239938225781147	0.0116330094170376	-0.110469817836026	-0.100519516823369	0.243322507632353	0.00513223615137637	-0.177801297000458	0.0195388354069017	0.0988871044273285	0.68499574792431	0.398678366299766	1.49959756943485	1.27003111674758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000024530	-1.5126178608331	0.0753878369818739	-0.0410474541887219	-0.12902250202617	-0.13983580875899	-0.075392855920795	-0.00413287282604569	-0.857705749576278	0.0620583368325304	0.00283529391703349	-0.101987719066752	-0.201122181642777	-0.137100913968971	-1.52962420936788	-0.156690934656017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000024804	-0.0854453300957321	0.373968664679631	-0.537186557340886	0.075163371687101	-0.257055404357871	0.0888797011011908	0.242721545249028	0.189687263742316	0.0850137346585447	0.0260788868322495	0.14766766684907	0.938676343659949	0.403112062859417	0.616967829986237	1.49137111449086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000024991	0.16323048482016	-0.329025934793173	0.0247345929512066	-0.0769160767903201	0.233130059650448	0.327207594795205	-0.154937371961525	-0.00354976354211578	0.297957527100939	1.04357999570933	-0.0717558873324906	0.487808816876672	0.40656493650059	1.08580528086737	0.264524134948471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000025221	0.110338320659404	-0.38664727370203	0.035099728674207	-0.0415373495371423	-0.143943710781731	0.166847248198435	-0.0124509840573293	-0.0246743179017725	-0.0285945330129689	-0.194248042334433	-0.0863784183461664	-0.326899722023398	0.159060831814434	-0.890754512827014	-0.68074199377497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000025772	0.0673880813787902	0.22598904755894	-0.109817344188996	-0.184731928885746	-0.148499954993388	-0.227076308005365	0.326975003487262	0.0669891859567917	0.112315945314733	0.255552484950711	0.13622490032219	0.321134670828212	0.255832678624785	1.06293616435007	1.17676412017921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000025889	-0.0522767328781146	-0.524127813499244	0.164793444375188	-0.0615119991557664	0.0870546299879731	0.182124118150901	-0.0899243157557992	0.374547531567593	0.0692704829748347	0.00717415997172743	-0.0785182154272874	-0.756725485408626	-0.267451540027842	-0.40885148685911	-1.10011143400165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000026081	-0.243737811680468	-0.166585605710454	0.143261473335847	-0.122905536903726	-0.0141605351664893	0.0888988799017341	-0.0227493634173284	0.113086083903424	0.0335358128529304	-0.142372105501884	-0.150700015272534	0.240569480967389	0.221424618476656	-0.560757002573188	-1.25755753640362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000026257	-3.47492726877432	-0.0289712258591038	-0.31182172439888	-0.389979711563642	-0.127104983212562	-0.338038936872086	-0.0218353102391844	-1.93502168785558	-0.289541748423661	-0.370808470917338	-0.0731986636489239	-0.155605074487077	0.116685625567634	-0.927918507772369	-0.460093949972902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000026358	0.494898239556056	2.59434152270291	0.485709578923287	0.124938594385451	-0.317257128393145	0.0319002226896983	0.227522641558404	0.441149708180042	0.30965867292187	0.164335813314437	0.37074435853546	0.580340547204891	0.469065222064325	0.0769343462206835	0.963145172501743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000027070	0.128820703228244	0.395761246883265	-0.41279785478262	-0.0108715301129454	-0.187260977089615	-0.0950671625266493	0.292001492532721	-0.0487454260764126	-0.158768924315327	-0.0611319435747646	0.0357519656946153	0.495849989847012	0.367139467259744	1.08688675059176	1.43299998800886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000027592	0.255739113264023	-0.308319424762051	-0.352011545608534	0.0508569649022856	0.0170439329305294	-0.0863999755530518	-0.0461815849251908	0.139288629325877	-0.42771203829282	-0.135563776270423	0.0635910750258581	-0.777811575322894	-0.210456912046422	-1.20932266776916	-0.74707884786567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000027685	-1.91602234931848	-0.0437842796693571	-0.136284014365822	-0.688526118102099	-0.00550411402843221	0.0448964827712979	0.185322874539791	-0.290085999803761	-0.695360354554966	-0.458434526127778	-0.167103180555862	0.722310115939701	1.61966099960975	2.01378528241553	1.15045412763194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000027746	0.000699255955408873	-0.417549255040167	0.191108235138358	-0.0344359796505795	-0.0489452714568541	0.0159606131230872	-0.0456899052645117	0.199339276594237	-0.186342497752506	0.0305538364213183	-0.00939679378348668	-0.441096333059505	-0.17965216548562	-0.927593221019785	-0.854247034115316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000027759	-0.0943097750479645	-0.11622258560731	-0.291243795470033	0.00973798594733388	-0.0985262650193581	-0.0431663365203985	0.246176030260782	-0.0901233351486272	0.0163993581449047	-0.0217535412115835	-0.187135724098109	0.872699589979747	1.21157906288275	0.634749413949963	1.25001895323113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000029161	-0.101297470313744	-0.458264995888138	0.299652706262286	-0.141453301871447	0.152709895229233	0.0595716987443682	-0.205107577679086	0.0042980683318552	-0.0390654116159039	0.0309873810551613	0.0629835385678863	-0.160821823372957	0.0877729995501992	-0.376812810936317	-0.901874262118211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000029514	0.144958158535583	0.812879657026756	-0.22082308833914	0.143345760567567	-0.0798125224034454	0.0281352435887356	0.0531687855190315	0.120754933436705	0.0523873347080999	0.0499805266618871	0.232706916651288	0.76283317909404	0.527099545318546	0.547359605702727	0.509277459575731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_042762	-9.34283281158717	-8.79693380587738	-9.82599712543039	-10.4459341728554	-9.65570024966954	-9.96105268836932	-9.94985688339208	-8.77232526796244	-7.11149069255796	-9.20462381128641	-9.3031689585922	-9.13660309351836	-9.31774559202965	-7.02704173113543	-8.03899030395272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_042763	-7.0777075176059	-7.16873103683057	-7.92148497131334	-8.12316803603372	-7.78790077982695	-7.9002704394883	-7.96707940042554	-7.48637908417081	-6.86205213663325	-8.07188950795151	-7.45451365162604	-7.57389340131104	-7.73100968372902	-6.67725548911151	-6.42235684593459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
